i,j,technique,SelectedFeature,CorFeatures,Label,Ranking,Importance
hive-0.10.0,hive-0.12.0,RF,MaxNesting_Mean,CountPath_Mean,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticModified
AvgCyclomaticStrict
AvgCyclomatic
MaxCyclomaticStrict
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",3,8.774386894370341
hive-0.10.0,hive-0.12.0,RF,MaxNesting_Mean,CountPath_Max,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticModified
AvgCyclomaticStrict
AvgCyclomatic
MaxCyclomaticStrict
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",3,8.774386894370341
hive-0.10.0,hive-0.12.0,RF,MaxNesting_Mean,MaxCyclomaticModified,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticModified
AvgCyclomaticStrict
AvgCyclomatic
MaxCyclomaticStrict
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",3,8.774386894370341
hive-0.10.0,hive-0.12.0,RF,MaxNesting_Mean,MaxCyclomatic,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticModified
AvgCyclomaticStrict
AvgCyclomatic
MaxCyclomaticStrict
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",3,8.774386894370341
hive-0.10.0,hive-0.12.0,RF,MaxNesting_Mean,AvgCyclomaticModified,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticModified
AvgCyclomaticStrict
AvgCyclomatic
MaxCyclomaticStrict
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",3,8.774386894370341
hive-0.10.0,hive-0.12.0,RF,MaxNesting_Mean,AvgCyclomaticStrict,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticModified
AvgCyclomaticStrict
AvgCyclomatic
MaxCyclomaticStrict
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",3,8.774386894370341
hive-0.10.0,hive-0.12.0,RF,MaxNesting_Mean,AvgCyclomatic,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticModified
AvgCyclomaticStrict
AvgCyclomatic
MaxCyclomaticStrict
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",3,8.774386894370341
hive-0.10.0,hive-0.12.0,RF,MaxNesting_Mean,MaxCyclomaticStrict,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticModified
AvgCyclomaticStrict
AvgCyclomatic
MaxCyclomaticStrict
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",3,8.774386894370341
hive-0.10.0,hive-0.12.0,RF,MaxNesting_Mean,CountOutput_Mean,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticModified
AvgCyclomaticStrict
AvgCyclomatic
MaxCyclomaticStrict
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",3,8.774386894370341
hive-0.10.0,hive-0.12.0,RF,MaxNesting_Mean,CountOutput_Max,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticModified
AvgCyclomaticStrict
AvgCyclomatic
MaxCyclomaticStrict
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",3,8.774386894370341
hive-0.10.0,hive-0.12.0,RF,MaxNesting_Mean,AvgLine,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticModified
AvgCyclomaticStrict
AvgCyclomatic
MaxCyclomaticStrict
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",3,8.774386894370341
hive-0.10.0,hive-0.12.0,RF,MaxNesting_Mean,AvgLineCode,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticModified
AvgCyclomaticStrict
AvgCyclomatic
MaxCyclomaticStrict
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",3,8.774386894370341
hive-0.10.0,hive-0.12.0,RF,MaxNesting_Min,MaxNesting_Min,MaxNesting_Min,22,0.2561682557088194
jruby-1.1,jruby-1.4.0,RF,Added_lines,Del_lines,"Del_lines
MAJOR_COMMIT
DDEV
ADEV
COMM
Added_lines",3,11.961444076142604
jruby-1.1,jruby-1.4.0,RF,Added_lines,MAJOR_COMMIT,"Del_lines
MAJOR_COMMIT
DDEV
ADEV
COMM
Added_lines",3,11.961444076142604
jruby-1.1,jruby-1.4.0,RF,Added_lines,DDEV,"Del_lines
MAJOR_COMMIT
DDEV
ADEV
COMM
Added_lines",3,11.961444076142604
jruby-1.1,jruby-1.4.0,RF,Added_lines,ADEV,"Del_lines
MAJOR_COMMIT
DDEV
ADEV
COMM
Added_lines",3,11.961444076142604
jruby-1.1,jruby-1.4.0,RF,Added_lines,COMM,"Del_lines
MAJOR_COMMIT
DDEV
ADEV
COMM
Added_lines",3,11.961444076142604
jruby-1.1,jruby-1.4.0,RF,Added_lines,Added_lines,"Del_lines
MAJOR_COMMIT
DDEV
ADEV
COMM
Added_lines",3,11.961444076142604
jruby-1.1,jruby-1.4.0,RF,OWN_COMMIT,OWN_COMMIT,OWN_COMMIT,2,13.06846366609912
jruby-1.1,jruby-1.4.0,RF,MINOR_COMMIT,MINOR_COMMIT,MINOR_COMMIT,26,0.2525557769436408
jruby-1.1,jruby-1.4.0,RF,MINOR_LINE,MINOR_LINE,"MINOR_LINE
OWN_LINE",14,1.92383449971076
jruby-1.1,jruby-1.4.0,RF,MINOR_LINE,OWN_LINE,"MINOR_LINE
OWN_LINE",14,1.92383449971076
jruby-1.1,jruby-1.4.0,RF,MAJOR_LINE,MAJOR_LINE,MAJOR_LINE,13,2.063310702114603
jruby-1.1,jruby-1.4.0,RF,CountDeclMethodPrivate,CountDeclMethodPrivate,CountDeclMethodPrivate,11,3.4006112957641306
jruby-1.1,jruby-1.4.0,RF,CountDeclMethodDefault,CountDeclMethodDefault,CountDeclMethodDefault,23,0.641950487666223
jruby-1.1,jruby-1.4.0,RF,AvgEssential,AvgEssential,AvgEssential,25,0.48830474009500063
jruby-1.1,jruby-1.4.0,RF,CountDeclClassVariable,CountDeclClassVariable,CountDeclClassVariable,6,5.055438320923745
jruby-1.1,jruby-1.4.0,RF,CountDeclClassMethod,CountDeclClassMethod,CountDeclClassMethod,5,8.567828712787927
jruby-1.1,jruby-1.4.0,RF,AvgLineComment,AvgLineComment,AvgLineComment,18,1.1467269856327198
jruby-1.1,jruby-1.4.0,RF,CountLineComment,CountLineComment,CountLineComment,10,3.7524502475971264
jruby-1.1,jruby-1.4.0,RF,CountDeclClass,CountDeclClass,CountDeclClass,15,1.8232530319676203
jruby-1.1,jruby-1.4.0,RF,CountDeclMethodProtected,CountDeclMethodProtected,CountDeclMethodProtected,19,1.0863715984069722
jruby-1.1,jruby-1.4.0,RF,CountDeclInstanceVariable,CountDeclInstanceVariable,CountDeclInstanceVariable,16,1.6651220584765334
jruby-1.1,jruby-1.4.0,RF,RatioCommentToCode,RatioCommentToCode,RatioCommentToCode,8,4.062904058327786
jruby-1.1,jruby-1.4.0,RF,AvgLineBlank,AvgLineBlank,AvgLineBlank,24,0.632039647542807
jruby-1.1,jruby-1.4.0,RF,PercentLackOfCohesion,PercentLackOfCohesion,PercentLackOfCohesion,9,3.8097335776127923
jruby-1.1,jruby-1.4.0,RF,MaxInheritanceTree,MaxInheritanceTree,MaxInheritanceTree,12,2.0989145737742114
jruby-1.1,jruby-1.4.0,RF,CountClassDerived,CountClassDerived,CountClassDerived,22,0.9530109684476592
jruby-1.1,jruby-1.4.0,RF,CountClassCoupled,CountClassCoupled,"CountClassCoupled
CountStmtExe
CountLineCodeExe
CountLineBlank
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountLine",1,14.039414201462701
jruby-1.1,jruby-1.4.0,RF,CountClassCoupled,CountStmtExe,"CountClassCoupled
CountStmtExe
CountLineCodeExe
CountLineBlank
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountLine",1,14.039414201462701
jruby-1.1,jruby-1.4.0,RF,CountClassCoupled,CountLineCodeExe,"CountClassCoupled
CountStmtExe
CountLineCodeExe
CountLineBlank
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountLine",1,14.039414201462701
jruby-1.1,jruby-1.4.0,RF,CountClassCoupled,CountLineBlank,"CountClassCoupled
CountStmtExe
CountLineCodeExe
CountLineBlank
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountLine",1,14.039414201462701
jruby-1.1,jruby-1.4.0,RF,CountClassCoupled,CountSemicolon,"CountClassCoupled
CountStmtExe
CountLineCodeExe
CountLineBlank
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountLine",1,14.039414201462701
jruby-1.1,jruby-1.4.0,RF,CountClassCoupled,CountStmt,"CountClassCoupled
CountStmtExe
CountLineCodeExe
CountLineBlank
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountLine",1,14.039414201462701
jruby-1.1,jruby-1.4.0,RF,CountClassCoupled,CountLineCode,"CountClassCoupled
CountStmtExe
CountLineCodeExe
CountLineBlank
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountLine",1,14.039414201462701
jruby-1.1,jruby-1.4.0,RF,CountClassCoupled,CountStmtDecl,"CountClassCoupled
CountStmtExe
CountLineCodeExe
CountLineBlank
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountLine",1,14.039414201462701
jruby-1.1,jruby-1.4.0,RF,CountClassCoupled,CountLineCodeDecl,"CountClassCoupled
CountStmtExe
CountLineCodeExe
CountLineBlank
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountLine",1,14.039414201462701
jruby-1.1,jruby-1.4.0,RF,CountClassCoupled,CountLine,"CountClassCoupled
CountStmtExe
CountLineCodeExe
CountLineBlank
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountLine",1,14.039414201462701
jruby-1.1,jruby-1.4.0,RF,CountClassBase,CountClassBase,CountClassBase,21,0.9878543028303828
jruby-1.1,jruby-1.4.0,RF,CountInput_Mean,CountInput_Mean,"CountInput_Mean
CountInput_Max",7,4.736755802211055
jruby-1.1,jruby-1.4.0,RF,CountInput_Mean,CountInput_Max,"CountInput_Mean
CountInput_Max",7,4.736755802211055
jruby-1.1,jruby-1.4.0,RF,CountInput_Min,CountInput_Min,CountInput_Min,17,1.3654124167653232
jruby-1.1,jruby-1.4.0,RF,CountOutput_Min,CountOutput_Min,CountOutput_Min,20,1.0760213976632385
jruby-1.1,jruby-1.4.0,RF,CountPath_Min,CountPath_Min,CountPath_Min,27,0.16309063269940674
jruby-1.1,jruby-1.4.0,RF,MaxNesting_Mean,MaxNesting_Mean,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
MaxCyclomaticStrict
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",4,9.11815188964701
jruby-1.1,jruby-1.4.0,RF,MaxNesting_Mean,MaxNesting_Max,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
MaxCyclomaticStrict
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",4,9.11815188964701
jruby-1.1,jruby-1.4.0,RF,MaxNesting_Mean,CountPath_Mean,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
MaxCyclomaticStrict
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",4,9.11815188964701
jruby-1.1,jruby-1.4.0,RF,MaxNesting_Mean,CountPath_Max,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
MaxCyclomaticStrict
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",4,9.11815188964701
jruby-1.1,jruby-1.4.0,RF,MaxNesting_Mean,MaxCyclomaticModified,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
MaxCyclomaticStrict
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",4,9.11815188964701
jruby-1.1,jruby-1.4.0,RF,MaxNesting_Mean,MaxCyclomatic,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
MaxCyclomaticStrict
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",4,9.11815188964701
jruby-1.1,jruby-1.4.0,RF,MaxNesting_Mean,MaxCyclomaticStrict,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
MaxCyclomaticStrict
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",4,9.11815188964701
jruby-1.1,jruby-1.4.0,RF,MaxNesting_Mean,AvgCyclomaticStrict,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
MaxCyclomaticStrict
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",4,9.11815188964701
jruby-1.1,jruby-1.4.0,RF,MaxNesting_Mean,AvgCyclomaticModified,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
MaxCyclomaticStrict
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",4,9.11815188964701
jruby-1.1,jruby-1.4.0,RF,MaxNesting_Mean,AvgCyclomatic,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
MaxCyclomaticStrict
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",4,9.11815188964701
jruby-1.1,jruby-1.4.0,RF,MaxNesting_Mean,CountOutput_Mean,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
MaxCyclomaticStrict
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",4,9.11815188964701
jruby-1.1,jruby-1.4.0,RF,MaxNesting_Mean,CountOutput_Max,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
MaxCyclomaticStrict
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",4,9.11815188964701
jruby-1.1,jruby-1.4.0,RF,MaxNesting_Mean,AvgLine,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
MaxCyclomaticStrict
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",4,9.11815188964701
jruby-1.1,jruby-1.4.0,RF,MaxNesting_Mean,AvgLineCode,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomatic
MaxCyclomaticStrict
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic
CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",4,9.11815188964701
jruby-1.1,jruby-1.4.0,RF,MaxNesting_Min,MaxNesting_Min,MaxNesting_Min,28,0.059030330686904706
jruby-1.4.0,jruby-1.5.0,RF,Del_lines,Del_lines,Del_lines,12,3.365498441196542
jruby-1.4.0,jruby-1.5.0,RF,OWN_COMMIT,OWN_COMMIT,"OWN_COMMIT
Added_lines
MAJOR_COMMIT
DDEV
ADEV
COMM",3,7.623932852205001
jruby-1.4.0,jruby-1.5.0,RF,OWN_COMMIT,Added_lines,"OWN_COMMIT
Added_lines
MAJOR_COMMIT
DDEV
ADEV
COMM",3,7.623932852205001
jruby-1.4.0,jruby-1.5.0,RF,OWN_COMMIT,MAJOR_COMMIT,"OWN_COMMIT
Added_lines
MAJOR_COMMIT
DDEV
ADEV
COMM",3,7.623932852205001
jruby-1.4.0,jruby-1.5.0,RF,OWN_COMMIT,DDEV,"OWN_COMMIT
Added_lines
MAJOR_COMMIT
DDEV
ADEV
COMM",3,7.623932852205001
jruby-1.4.0,jruby-1.5.0,RF,OWN_COMMIT,ADEV,"OWN_COMMIT
Added_lines
MAJOR_COMMIT
DDEV
ADEV
COMM",3,7.623932852205001
jruby-1.4.0,jruby-1.5.0,RF,OWN_COMMIT,COMM,"OWN_COMMIT
Added_lines
MAJOR_COMMIT
DDEV
ADEV
COMM",3,7.623932852205001
jruby-1.4.0,jruby-1.5.0,RF,MINOR_COMMIT,MINOR_COMMIT,MINOR_COMMIT,30,0.01478538103078153
jruby-1.4.0,jruby-1.5.0,RF,MINOR_LINE,MINOR_LINE,"MINOR_LINE
OWN_LINE",15,2.5480920287564612
jruby-1.4.0,jruby-1.5.0,RF,MINOR_LINE,OWN_LINE,"MINOR_LINE
OWN_LINE",15,2.5480920287564612
jruby-1.4.0,jruby-1.5.0,RF,MAJOR_LINE,MAJOR_LINE,MAJOR_LINE,11,3.9806820061654027
jruby-1.4.0,jruby-1.5.0,RF,CountDeclMethodPrivate,CountDeclMethodPrivate,CountDeclMethodPrivate,13,3.087575563158924
jruby-1.4.0,jruby-1.5.0,RF,CountDeclMethodDefault,CountDeclMethodDefault,CountDeclMethodDefault,26,0.7256232773562244
jruby-1.4.0,jruby-1.5.0,RF,AvgEssential,AvgEssential,AvgEssential,24,0.8891619462452273
jruby-1.4.0,jruby-1.5.0,RF,CountDeclClassVariable,CountDeclClassVariable,CountDeclClassVariable,20,1.5624932709702404
jruby-1.4.0,jruby-1.5.0,RF,CountDeclClassMethod,CountDeclClassMethod,CountDeclClassMethod,10,4.010172343950909
jruby-1.4.0,jruby-1.5.0,RF,AvgLineComment,AvgLineComment,AvgLineComment,21,1.5206216436574573
jruby-1.4.0,jruby-1.5.0,RF,CountLineComment,CountLineComment,CountLineComment,9,4.693920749317455
jruby-1.4.0,jruby-1.5.0,RF,CountDeclClass,CountDeclClass,CountDeclClass,17,2.153344179773001
jruby-1.4.0,jruby-1.5.0,RF,CountDeclMethodProtected,CountDeclMethodProtected,CountDeclMethodProtected,25,0.737030214544018
jruby-1.4.0,jruby-1.5.0,RF,CountDeclInstanceVariable,CountDeclInstanceVariable,CountDeclInstanceVariable,18,2.0843573045929547
jruby-1.4.0,jruby-1.5.0,RF,RatioCommentToCode,RatioCommentToCode,RatioCommentToCode,8,4.804643369499453
jruby-1.4.0,jruby-1.5.0,RF,AvgLineBlank,AvgLineBlank,AvgLineBlank,27,0.7007745870527928
jruby-1.4.0,jruby-1.5.0,RF,CountDeclInstanceMethod,CountDeclInstanceMethod,"CountDeclInstanceMethod
CountDeclMethodPublic
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
SumEssential
CountDeclMethod
CountDeclFunction
CountLineBlank
CountLine
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountStmtExe
CountLineCodeExe",7,6.313461500688172
jruby-1.4.0,jruby-1.5.0,RF,CountDeclInstanceMethod,CountDeclMethodPublic,"CountDeclInstanceMethod
CountDeclMethodPublic
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
SumEssential
CountDeclMethod
CountDeclFunction
CountLineBlank
CountLine
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountStmtExe
CountLineCodeExe",7,6.313461500688172
jruby-1.4.0,jruby-1.5.0,RF,CountDeclInstanceMethod,SumCyclomatic,"CountDeclInstanceMethod
CountDeclMethodPublic
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
SumEssential
CountDeclMethod
CountDeclFunction
CountLineBlank
CountLine
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountStmtExe
CountLineCodeExe",7,6.313461500688172
jruby-1.4.0,jruby-1.5.0,RF,CountDeclInstanceMethod,SumCyclomaticStrict,"CountDeclInstanceMethod
CountDeclMethodPublic
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
SumEssential
CountDeclMethod
CountDeclFunction
CountLineBlank
CountLine
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountStmtExe
CountLineCodeExe",7,6.313461500688172
jruby-1.4.0,jruby-1.5.0,RF,CountDeclInstanceMethod,SumCyclomaticModified,"CountDeclInstanceMethod
CountDeclMethodPublic
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
SumEssential
CountDeclMethod
CountDeclFunction
CountLineBlank
CountLine
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountStmtExe
CountLineCodeExe",7,6.313461500688172
jruby-1.4.0,jruby-1.5.0,RF,CountDeclInstanceMethod,SumEssential,"CountDeclInstanceMethod
CountDeclMethodPublic
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
SumEssential
CountDeclMethod
CountDeclFunction
CountLineBlank
CountLine
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountStmtExe
CountLineCodeExe",7,6.313461500688172
jruby-1.4.0,jruby-1.5.0,RF,CountDeclInstanceMethod,CountDeclMethod,"CountDeclInstanceMethod
CountDeclMethodPublic
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
SumEssential
CountDeclMethod
CountDeclFunction
CountLineBlank
CountLine
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountStmtExe
CountLineCodeExe",7,6.313461500688172
jruby-1.4.0,jruby-1.5.0,RF,CountDeclInstanceMethod,CountDeclFunction,"CountDeclInstanceMethod
CountDeclMethodPublic
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
SumEssential
CountDeclMethod
CountDeclFunction
CountLineBlank
CountLine
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountStmtExe
CountLineCodeExe",7,6.313461500688172
jruby-1.4.0,jruby-1.5.0,RF,CountDeclInstanceMethod,CountLineBlank,"CountDeclInstanceMethod
CountDeclMethodPublic
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
SumEssential
CountDeclMethod
CountDeclFunction
CountLineBlank
CountLine
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountStmtExe
CountLineCodeExe",7,6.313461500688172
jruby-1.4.0,jruby-1.5.0,RF,CountDeclInstanceMethod,CountLine,"CountDeclInstanceMethod
CountDeclMethodPublic
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
SumEssential
CountDeclMethod
CountDeclFunction
CountLineBlank
CountLine
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountStmtExe
CountLineCodeExe",7,6.313461500688172
jruby-1.4.0,jruby-1.5.0,RF,CountDeclInstanceMethod,CountSemicolon,"CountDeclInstanceMethod
CountDeclMethodPublic
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
SumEssential
CountDeclMethod
CountDeclFunction
CountLineBlank
CountLine
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountStmtExe
CountLineCodeExe",7,6.313461500688172
jruby-1.4.0,jruby-1.5.0,RF,CountDeclInstanceMethod,CountStmt,"CountDeclInstanceMethod
CountDeclMethodPublic
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
SumEssential
CountDeclMethod
CountDeclFunction
CountLineBlank
CountLine
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountStmtExe
CountLineCodeExe",7,6.313461500688172
jruby-1.4.0,jruby-1.5.0,RF,CountDeclInstanceMethod,CountLineCode,"CountDeclInstanceMethod
CountDeclMethodPublic
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
SumEssential
CountDeclMethod
CountDeclFunction
CountLineBlank
CountLine
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountStmtExe
CountLineCodeExe",7,6.313461500688172
jruby-1.4.0,jruby-1.5.0,RF,CountDeclInstanceMethod,CountStmtDecl,"CountDeclInstanceMethod
CountDeclMethodPublic
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
SumEssential
CountDeclMethod
CountDeclFunction
CountLineBlank
CountLine
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountStmtExe
CountLineCodeExe",7,6.313461500688172
jruby-1.4.0,jruby-1.5.0,RF,CountDeclInstanceMethod,CountLineCodeDecl,"CountDeclInstanceMethod
CountDeclMethodPublic
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
SumEssential
CountDeclMethod
CountDeclFunction
CountLineBlank
CountLine
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountStmtExe
CountLineCodeExe",7,6.313461500688172
jruby-1.4.0,jruby-1.5.0,RF,CountDeclInstanceMethod,CountStmtExe,"CountDeclInstanceMethod
CountDeclMethodPublic
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
SumEssential
CountDeclMethod
CountDeclFunction
CountLineBlank
CountLine
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountStmtExe
CountLineCodeExe",7,6.313461500688172
jruby-1.4.0,jruby-1.5.0,RF,CountDeclInstanceMethod,CountLineCodeExe,"CountDeclInstanceMethod
CountDeclMethodPublic
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
SumEssential
CountDeclMethod
CountDeclFunction
CountLineBlank
CountLine
CountSemicolon
CountStmt
CountLineCode
CountStmtDecl
CountLineCodeDecl
CountStmtExe
CountLineCodeExe",7,6.313461500688172
jruby-1.4.0,jruby-1.5.0,RF,PercentLackOfCohesion,PercentLackOfCohesion,PercentLackOfCohesion,4,7.401871465845127
jruby-1.4.0,jruby-1.5.0,RF,MaxInheritanceTree,MaxInheritanceTree,MaxInheritanceTree,16,2.3350762915345293
jruby-1.4.0,jruby-1.5.0,RF,CountClassDerived,CountClassDerived,CountClassDerived,23,1.3051666582534958
